country,combo,year,rf_forecast
Canada,K_pneumoniae_3GC,2024,3.71
Canada,K_pneumoniae_CARB,2024,2.83
Canada,K_pneumoniae_COL,2024,2.83
Canada,K_pneumoniae_FQ,2024,14.25
Canada,K_pneumoniae_TET,2024,18.48
Canada,Klebsiella_oxytoca_3GC,2024,0.0
Canada,Klebsiella_oxytoca_CARB,2024,0.0
Canada,Klebsiella_oxytoca_COL,2024,0.0
Canada,Klebsiella_oxytoca_FQ,2024,0.02
Canada,Klebsiella_oxytoca_TET,2024,0.0
Canada,Klebsiella_variicola_3GC,2024,0.0
Canada,Klebsiella_variicola_CARB,2024,0.0
Canada,Klebsiella_variicola_COL,2024,0.0
Canada,Klebsiella_variicola_FQ,2024,0.04
Canada,Klebsiella_variicola_TET,2024,0.0
Canada,Lelliottia_amnigena_3GC,2024,0.0
Canada,Lelliottia_amnigena_CARB,2024,0.0
Canada,Lelliottia_amnigena_COL,2024,0.0
Canada,Lelliottia_amnigena_FQ,2024,0.0
Canada,M_morganii_3GC,2024,7.13
Canada,M_morganii_CARB,2024,11.05
Canada,M_morganii_COL,2024,99.92
Canada,M_morganii_FQ,2024,49.05
Canada,M_morganii_TET,2024,62.49
Canada,P_aeruginosa_3GC,2024,6.12
Canada,P_aeruginosa_CARB,2024,12.27
Canada,P_aeruginosa_COL,2024,0.0
Canada,P_aeruginosa_FQ,2024,26.03
Canada,P_aeruginosa_TET,2024,99.87
Canada,P_mirabilis_3GC,2024,2.76
Canada,P_mirabilis_CARB,2024,11.47
Canada,P_mirabilis_COL,2024,99.92
Canada,P_mirabilis_FQ,2024,37.59
Canada,P_mirabilis_TET,2024,90.92
Canada,Pantoea_septica_3GC,2024,0.0
Canada,Pantoea_septica_CARB,2024,0.0
Canada,Pantoea_septica_COL,2024,0.0
Canada,Pantoea_septica_FQ,2024,0.0
Canada,Providencia_spp_3GC,2024,0.0
Canada,Providencia_spp_CARB,2024,3.36
Canada,Providencia_spp_COL,2024,99.92
Canada,Providencia_spp_FQ,2024,0.0
Canada,Providencia_spp_TET,2024,99.87
Canada,Raoultella_ornithinolytica_3GC,2024,0.0
Canada,Raoultella_ornithinolytica_CARB,2024,0.0
Canada,Raoultella_ornithinolytica_COL,2024,0.0
Canada,Raoultella_ornithinolytica_FQ,2024,0.0
Canada,Raoultella_planticola_3GC,2024,0.0
Canada,Raoultella_planticola_CARB,2024,0.0
Canada,Raoultella_planticola_COL,2024,0.0
Canada,Raoultella_planticola_FQ,2024,0.0
Canada,S_maltophilia_3GC,2024,4.35
Canada,S_maltophilia_AMP,2024,90.58
Canada,S_maltophilia_CARB,2024,93.45
Canada,S_maltophilia_COL,2024,3.44
Canada,S_maltophilia_FQ,2024,94.34
Canada,S_maltophilia_TET,2024,10.93
Canada,S_maltophilia_TMP_SMX,2024,0.01
Canada,S_marcescens_3GC,2024,1.07
Canada,S_marcescens_CARB,2024,0.0
Canada,S_marcescens_COL,2024,83.92
Canada,S_marcescens_FQ,2024,0.5
Canada,S_marcescens_TET,2024,26.18
Chile,Providencia_spp_3GC,2024,0.0
Chile,Providencia_spp_CARB,2024,0.0
Chile,Providencia_spp_COL,2024,99.87
Chile,Providencia_spp_FQ,2024,0.0
China,Providencia_spp_3GC,2024,10.07
China,Providencia_spp_CARB,2024,0.0
China,Providencia_spp_COL,2024,99.79
China,Providencia_spp_FQ,2024,59.4
Colombia,Providencia_spp_3GC,2024,68.68
Colombia,Providencia_spp_CARB,2024,72.58
Colombia,Providencia_spp_COL,2024,100.0
Colombia,Providencia_spp_FQ,2024,70.74
Croatia,M_morganii_3GC,2024,0.0
Croatia,M_morganii_CARB,2024,0.0
Croatia,M_morganii_COL,2024,99.81
Croatia,M_morganii_FQ,2024,0.0
Czech Republic,A_baumannii_3GC,2024,3.65
Czech Republic,A_baumannii_AMP,2024,17.07
Czech Republic,A_baumannii_CARB,2024,22.4
Czech Republic,A_baumannii_COL,2024,5.44
Czech Republic,A_baumannii_FQ,2024,24.47
Czech Republic,A_baumannii_TET,2024,19.51
Czech Republic,A_baumannii_TMP_SMX,2024,23.51
Czech Republic,B_cepacia_3GC,2024,25.35
Czech Republic,B_cepacia_CARB,2024,0.0
Czech Republic,B_cepacia_COL,2024,100.0
