country,combo,year,yhat,yhat_lower,yhat_upper,source
Belarus,A_baumannii_3GC,2024,84.06,71.61,89.18,xgboost
Belarus,A_baumannii_AMG,2024,85.9,63.08,96.28,xgboost
Belarus,A_baumannii_CARB,2024,0.0,0.0,8.61,xgboost
Belarus,A_baumannii_FQ,2024,97.31,83.08,100.0,xgboost
Belarus,A_baumannii_TET,2024,74.84,51.66,82.37,xgboost
Belarus,C_freundii_3GC,2024,5.37,5.0,8.83,xgboost
Belarus,C_freundii_AMG,2024,3.5,3.5,8.82,xgboost
Belarus,C_freundii_CARB,2024,0.0,0.0,8.61,xgboost
Belarus,C_freundii_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,C_freundii_TET,2024,0.0,0.0,9.03,xgboost
Belarus,E_aerogenes_3GC,2024,0.0,0.0,22.44,xgboost
Belarus,E_aerogenes_AMG,2024,0.0,0.0,14.2,xgboost
Belarus,E_aerogenes_CARB,2024,0.0,0.0,8.61,xgboost
Belarus,E_aerogenes_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,E_aerogenes_OTHER,2024,0.0,0.0,8.95,xgboost
Belarus,E_aerogenes_TET,2024,0.0,0.0,9.03,xgboost
Belarus,E_cloacae_3GC,2024,59.38,49.92,63.79,xgboost
Belarus,E_cloacae_AMG,2024,1.49,0.0,3.68,xgboost
Belarus,E_cloacae_CARB,2024,0.0,0.0,8.61,xgboost
Belarus,E_cloacae_FQ,2024,0.0,0.0,4.85,xgboost
Belarus,E_cloacae_OTHER,2024,0.0,0.0,8.95,xgboost
Belarus,E_cloacae_TET,2024,37.33,34.24,45.16,xgboost
Belarus,E_coli_3GC,2024,47.18,41.62,47.95,xgboost
Belarus,E_coli_AMG,2024,26.55,23.52,35.17,xgboost
Belarus,E_coli_CARB,2024,0.0,0.0,8.61,xgboost
Belarus,E_coli_FQ,2024,0.38,0.0,11.13,xgboost
Belarus,E_coli_OTHER,2024,0.0,0.0,8.95,xgboost
Belarus,E_coli_TET,2024,35.27,34.39,43.98,xgboost
Belarus,E_faecalis_AMG,2024,89.92,72.15,97.77,xgboost
Belarus,E_faecalis_AMP,2024,0.0,0.0,8.62,xgboost
Belarus,E_faecalis_FQ,2024,0.0,0.0,30.89,xgboost
Belarus,E_faecalis_TET,2024,86.74,55.41,86.74,xgboost
Belarus,E_faecalis_VAN,2024,0.0,0.0,9.0,xgboost
Belarus,E_faecium_AMG,2024,100.0,68.38,100.0,xgboost
Belarus,E_faecium_AMP,2024,100.0,68.0,100.0,xgboost
Belarus,E_faecium_FQ,2024,97.31,83.08,100.0,xgboost
Belarus,E_faecium_TET,2024,96.68,56.97,98.31,xgboost
Belarus,E_faecium_VAN,2024,0.0,0.0,9.0,xgboost
Belarus,H_influenzae_3GC,2024,5.37,5.0,8.83,xgboost
Belarus,H_influenzae_AMP,2024,0.0,0.0,8.62,xgboost
Belarus,H_influenzae_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,H_influenzae_MAC,2024,0.0,0.0,8.95,xgboost
Belarus,H_influenzae_TET,2024,0.0,0.0,9.03,xgboost
Belarus,K_pneumoniae_3GC,2024,65.52,65.52,82.48,xgboost
Belarus,K_pneumoniae_AMG,2024,64.19,57.74,69.53,xgboost
Belarus,K_pneumoniae_CARB,2024,0.0,0.0,8.61,xgboost
Belarus,K_pneumoniae_FQ,2024,65.75,60.76,74.62,xgboost
Belarus,K_pneumoniae_OTHER,2024,0.0,0.0,8.95,xgboost
Belarus,K_pneumoniae_TET,2024,20.68,17.19,24.7,xgboost
Belarus,Klebsiella_oxytoca_3GC,2024,5.37,5.0,8.83,xgboost
Belarus,Klebsiella_oxytoca_AMG,2024,3.5,3.5,8.82,xgboost
Belarus,Klebsiella_oxytoca_CARB,2024,0.0,0.0,8.61,xgboost
Belarus,Klebsiella_oxytoca_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,Klebsiella_oxytoca_OTHER,2024,0.0,0.0,8.95,xgboost
Belarus,Klebsiella_oxytoca_TET,2024,0.0,0.0,9.03,xgboost
Belarus,Klebsiella_variicola_3GC,2024,5.37,5.0,8.83,xgboost
Belarus,Klebsiella_variicola_AMG,2024,3.5,3.5,8.82,xgboost
Belarus,Klebsiella_variicola_CARB,2024,0.0,0.0,8.61,xgboost
Belarus,Klebsiella_variicola_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,Klebsiella_variicola_OTHER,2024,0.0,0.0,8.95,xgboost
Belarus,Klebsiella_variicola_TET,2024,0.0,0.0,9.03,xgboost
Belarus,M_morganii_3GC,2024,5.37,5.0,8.83,xgboost
Belarus,M_morganii_AMG,2024,3.5,3.5,8.82,xgboost
Belarus,M_morganii_CARB,2024,0.0,0.0,8.61,xgboost
Belarus,M_morganii_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,M_morganii_TET,2024,0.0,0.0,9.03,xgboost
Belarus,Moraxella_catarrhalis_3GC,2024,5.37,5.0,8.83,xgboost
Belarus,Moraxella_catarrhalis_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,Moraxella_catarrhalis_MAC,2024,0.0,0.0,8.95,xgboost
Belarus,Moraxella_catarrhalis_TET,2024,0.0,0.0,9.03,xgboost
Belarus,P_aeruginosa_3GC,2024,50.43,42.95,50.43,xgboost
Belarus,P_aeruginosa_AMG,2024,53.72,47.85,53.72,xgboost
Belarus,P_aeruginosa_CARB,2024,0.0,0.0,8.61,xgboost
Belarus,P_aeruginosa_COL,2024,0.0,0.0,8.69,xgboost
Belarus,P_aeruginosa_FQ,2024,35.63,26.88,51.04,xgboost
Belarus,P_aeruginosa_TET,2024,99.25,93.11,100.0,xgboost
Belarus,P_mirabilis_3GC,2024,49.57,38.11,52.84,xgboost
Belarus,P_mirabilis_AMG,2024,28.52,21.52,35.54,xgboost
Belarus,P_mirabilis_CARB,2024,0.0,0.0,8.61,xgboost
Belarus,P_mirabilis_FQ,2024,97.54,55.34,100.0,xgboost
Belarus,P_mirabilis_OTHER,2024,0.0,0.0,8.95,xgboost
Belarus,P_mirabilis_TET,2024,76.55,64.1,85.85,xgboost
Belarus,S_aureus_AMG,2024,10.1,8.28,17.83,xgboost
Belarus,S_aureus_FQ,2024,15.05,13.97,22.2,xgboost
Belarus,S_aureus_TET,2024,0.0,0.0,9.03,xgboost
Belarus,S_aureus_VAN,2024,0.0,0.0,9.0,xgboost
Belarus,S_maltophilia_3GC,2024,100.0,65.68,100.0,xgboost
Belarus,S_maltophilia_FQ,2024,93.9,60.09,100.0,xgboost
Belarus,S_maltophilia_TET,2024,100.0,66.58,100.0,xgboost
Belarus,S_marcescens_3GC,2024,39.13,37.08,47.35,xgboost
Belarus,S_marcescens_AMG,2024,19.81,10.41,26.73,xgboost
Belarus,S_marcescens_CARB,2024,0.0,0.0,8.61,xgboost
Belarus,S_marcescens_FQ,2024,0.46,0.0,11.64,xgboost
Belarus,S_marcescens_OTHER,2024,0.0,0.0,8.95,xgboost
Belarus,S_marcescens_TET,2024,2.82,0.06,32.81,xgboost
Belarus,S_pneumoniae_3GC,2024,5.37,5.0,8.83,xgboost
Belarus,S_pneumoniae_FQ,2024,0.0,0.0,11.17,xgboost
Belarus,S_pneumoniae_MAC,2024,2.21,0.0,5.68,xgboost
Belarus,S_pneumoniae_TET,2024,0.0,0.0,9.03,xgboost
Belarus,S_pneumoniae_VAN,2024,0.0,0.0,9.0,xgboost
Belarus,Staphylococcus_caprae_AMG,2024,3.5,3.5,8.82,xgboost
Belarus,Staphylococcus_caprae_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,Staphylococcus_caprae_TET,2024,0.0,0.0,9.03,xgboost
Belarus,Staphylococcus_caprae_VAN,2024,0.0,0.0,9.0,xgboost
Belarus,Staphylococcus_epidermidis_AMG,2024,0.0,0.0,30.87,xgboost
Belarus,Staphylococcus_epidermidis_FQ,2024,0.0,0.0,30.89,xgboost
Belarus,Staphylococcus_epidermidis_TET,2024,0.0,0.0,9.03,xgboost
Belarus,Staphylococcus_epidermidis_VAN,2024,0.0,0.0,9.0,xgboost
Belarus,Staphylococcus_haemolyticus_AMG,2024,99.29,93.13,100.0,xgboost
Belarus,Staphylococcus_haemolyticus_FQ,2024,99.29,93.19,100.0,xgboost
Belarus,Staphylococcus_haemolyticus_TET,2024,0.0,0.0,9.03,xgboost
Belarus,Staphylococcus_haemolyticus_VAN,2024,0.0,0.0,9.0,xgboost
Belarus,Staphylococcus_hominis_AMG,2024,3.5,3.5,8.82,xgboost
Belarus,Staphylococcus_hominis_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,Staphylococcus_hominis_TET,2024,0.0,0.0,9.03,xgboost
Belarus,Staphylococcus_hominis_VAN,2024,0.0,0.0,9.0,xgboost
Belarus,Staphylococcus_lugdunensis_AMG,2024,3.5,3.5,8.82,xgboost
Belarus,Staphylococcus_lugdunensis_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,Staphylococcus_lugdunensis_TET,2024,0.0,0.0,9.03,xgboost
Belarus,Staphylococcus_lugdunensis_VAN,2024,0.0,0.0,9.0,xgboost
Belarus,Streptococcus_constellatus_3GC,2024,5.37,5.0,8.83,xgboost
Belarus,Streptococcus_constellatus_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,Streptococcus_constellatus_TET,2024,0.0,0.0,9.03,xgboost
Belarus,Streptococcus_constellatus_VAN,2024,0.0,0.0,9.0,xgboost
Belarus,Streptococcus_mitis_group_3GC,2024,5.37,5.0,8.83,xgboost
Belarus,Streptococcus_mitis_group_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,Streptococcus_mitis_group_TET,2024,0.0,0.0,9.03,xgboost
Belarus,Streptococcus_mitis_group_VAN,2024,0.0,0.0,9.0,xgboost
Belarus,Streptococcus_pyogenes_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,Streptococcus_pyogenes_TET,2024,0.0,0.0,9.03,xgboost
Belarus,Streptococcus_pyogenes_VAN,2024,0.0,0.0,9.0,xgboost
Belarus,Streptococcus_sanguinis_3GC,2024,5.37,5.0,8.83,xgboost
Belarus,Streptococcus_sanguinis_FQ,2024,0.0,0.0,8.89,xgboost
Belarus,Streptococcus_sanguinis_TET,2024,0.0,0.0,9.03,xgboost
Belarus,Streptococcus_sanguinis_VAN,2024,0.0,0.0,9.0,xgboost
Belgium,A_baumannii_3GC,2024,0.67,0.0,12.73,xgboost
Belgium,A_baumannii_AMG,2024,0.25,0.0,15.65,xgboost
Belgium,A_baumannii_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,A_baumannii_FQ,2024,0.91,0.0,16.21,xgboost
Belgium,A_baumannii_TET,2024,9.56,5.99,20.0,xgboost
Belgium,C_freundii_3GC,2024,0.45,0.0,11.61,xgboost
Belgium,C_freundii_AMG,2024,3.49,3.49,8.29,xgboost
Belgium,C_freundii_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,C_freundii_FQ,2024,0.5,0.0,12.0,xgboost
Belgium,C_freundii_OTHER,2024,0.0,0.0,8.41,xgboost
Belgium,C_freundii_TET,2024,0.51,0.0,12.11,xgboost
Belgium,E_aerogenes_3GC,2024,0.64,0.0,13.21,xgboost
Belgium,E_aerogenes_AMG,2024,3.49,3.49,8.29,xgboost
Belgium,E_aerogenes_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,E_aerogenes_FQ,2024,86.95,52.23,100.0,xgboost
Belgium,E_aerogenes_OTHER,2024,0.0,0.0,8.41,xgboost
Belgium,E_aerogenes_TET,2024,0.0,0.0,8.49,xgboost
Belgium,E_cloacae_3GC,2024,58.75,45.82,60.22,xgboost
Belgium,E_cloacae_AMG,2024,0.0,0.0,9.3,xgboost
Belgium,E_cloacae_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,E_cloacae_FQ,2024,0.48,0.0,9.89,xgboost
Belgium,E_cloacae_OTHER,2024,0.0,0.0,8.41,xgboost
Belgium,E_cloacae_TET,2024,0.0,0.0,5.5,xgboost
Belgium,E_coli_3GC,2024,33.81,30.56,38.73,xgboost
Belgium,E_coli_AMG,2024,22.78,20.89,31.61,xgboost
Belgium,E_coli_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,E_coli_FQ,2024,33.43,29.33,37.15,xgboost
Belgium,E_coli_OTHER,2024,0.0,0.0,8.41,xgboost
Belgium,E_coli_TET,2024,23.18,20.26,32.44,xgboost
Belgium,E_faecalis_AMG,2024,96.25,83.48,100.0,xgboost
Belgium,E_faecalis_AMP,2024,0.0,0.0,8.09,xgboost
Belgium,E_faecalis_FQ,2024,19.71,18.37,27.14,xgboost
Belgium,E_faecalis_TET,2024,28.94,26.46,31.4,xgboost
Belgium,E_faecalis_VAN,2024,0.0,0.0,5.94,xgboost
Belgium,E_faecium_AMG,2024,96.25,83.48,100.0,xgboost
Belgium,E_faecium_AMP,2024,87.37,75.61,93.51,xgboost
Belgium,E_faecium_FQ,2024,98.72,93.93,100.0,xgboost
Belgium,E_faecium_TET,2024,44.09,39.24,45.22,xgboost
Belgium,E_faecium_VAN,2024,0.68,0.0,13.25,xgboost
Belgium,Enterococcus_casseliflavus_AMG,2024,3.49,3.49,8.29,xgboost
Belgium,Enterococcus_casseliflavus_AMP,2024,0.0,0.0,8.09,xgboost
Belgium,Enterococcus_casseliflavus_FQ,2024,90.14,73.37,98.14,xgboost
Belgium,Enterococcus_casseliflavus_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Enterococcus_casseliflavus_VAN,2024,90.43,73.14,98.24,xgboost
Belgium,Enterococcus_gallinarum_AMG,2024,3.49,3.49,8.29,xgboost
Belgium,Enterococcus_gallinarum_AMP,2024,0.0,0.0,8.09,xgboost
Belgium,Enterococcus_gallinarum_FQ,2024,90.14,73.37,98.14,xgboost
Belgium,Enterococcus_gallinarum_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Enterococcus_gallinarum_VAN,2024,90.43,73.14,98.24,xgboost
Belgium,H_influenzae_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,H_influenzae_AMP,2024,0.0,0.0,8.09,xgboost
Belgium,H_influenzae_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,H_influenzae_MAC,2024,21.59,16.72,32.56,xgboost
Belgium,H_influenzae_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Haemophilus_parainfluenzae_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,Haemophilus_parainfluenzae_AMP,2024,0.0,0.0,8.09,xgboost
Belgium,Haemophilus_parainfluenzae_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Haemophilus_parainfluenzae_MAC,2024,0.0,0.0,8.41,xgboost
Belgium,Haemophilus_parainfluenzae_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Hafnia_alvei_3GC,2024,97.64,45.11,100.0,xgboost
Belgium,Hafnia_alvei_AMG,2024,3.49,3.49,8.29,xgboost
Belgium,Hafnia_alvei_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,Hafnia_alvei_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Hafnia_alvei_OTHER,2024,0.0,0.0,8.41,xgboost
Belgium,Hafnia_alvei_TET,2024,97.62,45.86,100.0,xgboost
Belgium,K_pneumoniae_3GC,2024,24.43,20.6,37.16,xgboost
Belgium,K_pneumoniae_AMG,2024,11.7,10.73,26.6,xgboost
Belgium,K_pneumoniae_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,K_pneumoniae_FQ,2024,12.97,12.84,27.13,xgboost
Belgium,K_pneumoniae_OTHER,2024,0.0,0.0,8.41,xgboost
Belgium,K_pneumoniae_TET,2024,18.7,14.94,26.32,xgboost
Belgium,Klebsiella_oxytoca_3GC,2024,0.38,0.0,9.76,xgboost
Belgium,Klebsiella_oxytoca_AMG,2024,3.49,3.49,8.29,xgboost
Belgium,Klebsiella_oxytoca_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,Klebsiella_oxytoca_FQ,2024,0.56,0.0,12.05,xgboost
Belgium,Klebsiella_oxytoca_OTHER,2024,0.0,0.0,8.41,xgboost
Belgium,Klebsiella_oxytoca_TET,2024,0.5,0.0,9.9,xgboost
Belgium,M_morganii_3GC,2024,0.0,0.0,9.4,xgboost
Belgium,M_morganii_AMG,2024,0.0,0.0,9.22,xgboost
Belgium,M_morganii_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,M_morganii_FQ,2024,0.0,0.0,7.02,xgboost
Belgium,M_morganii_OTHER,2024,0.0,0.0,8.41,xgboost
Belgium,M_morganii_TET,2024,0.0,0.0,22.66,xgboost
Belgium,Moraxella_catarrhalis_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,Moraxella_catarrhalis_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Moraxella_catarrhalis_MAC,2024,0.0,0.0,8.41,xgboost
Belgium,Moraxella_catarrhalis_TET,2024,0.0,0.0,8.49,xgboost
Belgium,P_aeruginosa_3GC,2024,23.4,18.2,28.75,xgboost
Belgium,P_aeruginosa_AMG,2024,8.19,4.51,18.21,xgboost
Belgium,P_aeruginosa_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,P_aeruginosa_COL,2024,0.0,0.0,8.45,xgboost
Belgium,P_aeruginosa_FQ,2024,14.45,8.33,21.94,xgboost
Belgium,P_aeruginosa_TET,2024,98.7,93.82,100.0,xgboost
Belgium,P_mirabilis_3GC,2024,10.7,9.09,21.76,xgboost
Belgium,P_mirabilis_AMG,2024,16.76,12.99,28.19,xgboost
Belgium,P_mirabilis_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,P_mirabilis_FQ,2024,0.47,0.0,10.91,xgboost
Belgium,P_mirabilis_OTHER,2024,0.0,0.0,8.41,xgboost
Belgium,P_mirabilis_TET,2024,97.46,63.23,100.0,xgboost
Belgium,Providencia_spp_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,Providencia_spp_AMG,2024,3.49,3.49,8.29,xgboost
Belgium,Providencia_spp_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,Providencia_spp_FQ,2024,0.0,0.0,30.82,xgboost
Belgium,Providencia_spp_OTHER,2024,0.0,0.0,8.41,xgboost
Belgium,Providencia_spp_TET,2024,96.53,83.52,100.0,xgboost
Belgium,Raoultella_ornithinolytica_3GC,2024,36.75,19.69,43.57,xgboost
Belgium,Raoultella_ornithinolytica_AMG,2024,27.7,15.17,34.67,xgboost
Belgium,Raoultella_ornithinolytica_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,Raoultella_ornithinolytica_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Raoultella_ornithinolytica_TET,2024,27.88,15.24,35.02,xgboost
Belgium,S_aureus_AMG,2024,0.2,0.0,8.32,xgboost
Belgium,S_aureus_FQ,2024,17.11,15.89,27.78,xgboost
Belgium,S_aureus_TET,2024,0.0,0.0,8.49,xgboost
Belgium,S_aureus_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,S_maltophilia_3GC,2024,86.4,65.5,94.58,xgboost
Belgium,S_maltophilia_FQ,2024,20.03,11.57,28.98,xgboost
Belgium,S_maltophilia_TET,2024,66.42,49.65,79.66,xgboost
Belgium,S_marcescens_3GC,2024,16.3,10.76,27.75,xgboost
Belgium,S_marcescens_AMG,2024,3.49,3.49,8.29,xgboost
Belgium,S_marcescens_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,S_marcescens_FQ,2024,47.71,30.6,52.73,xgboost
Belgium,S_marcescens_OTHER,2024,0.0,0.0,8.41,xgboost
Belgium,S_marcescens_TET,2024,84.03,56.88,88.27,xgboost
Belgium,S_pneumoniae_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,S_pneumoniae_FQ,2024,10.87,9.43,19.95,xgboost
Belgium,S_pneumoniae_MAC,2024,0.0,0.0,9.64,xgboost
Belgium,S_pneumoniae_TET,2024,0.0,0.0,8.49,xgboost
Belgium,S_pneumoniae_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Staphylococcus_epidermidis_AMG,2024,29.89,23.45,36.69,xgboost
Belgium,Staphylococcus_epidermidis_FQ,2024,30.98,17.35,47.08,xgboost
Belgium,Staphylococcus_epidermidis_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Staphylococcus_epidermidis_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Staphylococcus_haemolyticus_AMG,2024,100.0,71.49,100.0,xgboost
Belgium,Staphylococcus_haemolyticus_FQ,2024,100.0,71.06,100.0,xgboost
Belgium,Staphylococcus_haemolyticus_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Staphylococcus_haemolyticus_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Staphylococcus_hominis_AMG,2024,3.49,3.49,8.29,xgboost
Belgium,Staphylococcus_hominis_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Staphylococcus_hominis_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Staphylococcus_hominis_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Staphylococcus_pettenkoferi_AMG,2024,89.78,73.32,97.92,xgboost
Belgium,Staphylococcus_pettenkoferi_FQ,2024,90.14,73.37,98.14,xgboost
Belgium,Staphylococcus_pettenkoferi_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Staphylococcus_pettenkoferi_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Staphylococcus_saprophyticus_AMG,2024,3.49,3.49,8.29,xgboost
Belgium,Staphylococcus_saprophyticus_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Staphylococcus_saprophyticus_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Staphylococcus_saprophyticus_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Streptococcus_agalactiae_FQ,2024,0.0,0.0,18.98,xgboost
Belgium,Streptococcus_agalactiae_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Streptococcus_agalactiae_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Streptococcus_anginosus_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,Streptococcus_anginosus_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Streptococcus_anginosus_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Streptococcus_anginosus_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Streptococcus_anginosus_group_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,Streptococcus_anginosus_group_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Streptococcus_anginosus_group_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Streptococcus_anginosus_group_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Streptococcus_canis_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Streptococcus_canis_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Streptococcus_canis_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Streptococcus_dysgalactiae_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Streptococcus_dysgalactiae_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Streptococcus_dysgalactiae_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Streptococcus_lutetiensis_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,Streptococcus_lutetiensis_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Streptococcus_lutetiensis_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Streptococcus_lutetiensis_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Streptococcus_mitis_group_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,Streptococcus_mitis_group_FQ,2024,0.0,0.0,11.22,xgboost
Belgium,Streptococcus_mitis_group_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Streptococcus_mitis_group_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Streptococcus_pyogenes_FQ,2024,0.5,0.04,9.58,xgboost
Belgium,Streptococcus_pyogenes_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Streptococcus_pyogenes_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Streptococcus_salivarius__vestibularis_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,Streptococcus_salivarius__vestibularis_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Streptococcus_salivarius__vestibularis_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Streptococcus_salivarius__vestibularis_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Streptococcus_salivarius_group_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,Streptococcus_salivarius_group_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Streptococcus_salivarius_group_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Streptococcus_salivarius_group_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Streptococcus_vestibularis_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,Streptococcus_vestibularis_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Streptococcus_vestibularis_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Streptococcus_vestibularis_VAN,2024,0.0,0.0,8.52,xgboost
Belgium,Unspeciated_Acinetobacter_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,Unspeciated_Acinetobacter_AMG,2024,3.49,3.49,8.29,xgboost
Belgium,Unspeciated_Acinetobacter_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,Unspeciated_Acinetobacter_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Unspeciated_Acinetobacter_TET,2024,0.0,0.0,8.49,xgboost
Belgium,Unspeciated_Raoultella_3GC,2024,5.35,5.01,8.3,xgboost
Belgium,Unspeciated_Raoultella_AMG,2024,3.49,3.49,8.29,xgboost
Belgium,Unspeciated_Raoultella_CARB,2024,0.0,0.0,8.08,xgboost
Belgium,Unspeciated_Raoultella_FQ,2024,0.0,0.0,8.37,xgboost
Belgium,Unspeciated_Raoultella_OTHER,2024,0.0,0.0,8.41,xgboost
Belgium,Unspeciated_Raoultella_TET,2024,0.0,0.0,8.49,xgboost
Czech Republic,A_baumannii_3GC,2024,5.33,5.01,8.85,xgboost
Czech Republic,A_baumannii_AMG,2024,3.5,3.5,8.85,xgboost
Czech Republic,A_baumannii_CARB,2024,0.0,0.0,8.65,xgboost
Czech Republic,A_baumannii_FQ,2024,0.0,0.0,8.94,xgboost
Czech Republic,A_baumannii_TET,2024,0.0,0.0,9.09,xgboost
Czech Republic,C_freundii_3GC,2024,68.21,46.96,74.5,xgboost
Czech Republic,C_freundii_AMG,2024,0.08,0.02,10.64,xgboost
Czech Republic,C_freundii_CARB,2024,0.0,0.0,8.65,xgboost
Czech Republic,C_freundii_FQ,2024,0.0,0.0,8.94,xgboost
Czech Republic,C_freundii_OTHER,2024,0.0,0.0,9.02,xgboost
Czech Republic,C_freundii_TET,2024,0.0,0.0,20.58,xgboost
Czech Republic,E_cloacae_3GC,2024,55.87,47.17,56.79,xgboost
Czech Republic,E_cloacae_AMG,2024,23.93,21.5,36.01,xgboost
Czech Republic,E_cloacae_CARB,2024,0.0,0.0,8.65,xgboost
Czech Republic,E_cloacae_FQ,2024,47.26,29.14,53.27,xgboost
Czech Republic,E_cloacae_OTHER,2024,0.0,0.0,9.02,xgboost
Czech Republic,E_cloacae_TET,2024,46.71,35.47,53.5,xgboost
Czech Republic,E_coli_3GC,2024,4.73,4.62,14.76,xgboost
Czech Republic,E_coli_AMG,2024,2.38,1.25,12.03,xgboost
Czech Republic,E_coli_CARB,2024,0.0,0.0,8.65,xgboost
Czech Republic,E_coli_FQ,2024,0.75,0.0,9.44,xgboost
Czech Republic,E_coli_OTHER,2024,0.0,0.0,9.02,xgboost
Czech Republic,E_coli_TET,2024,6.18,6.18,18.17,xgboost
Czech Republic,E_faecalis_AMG,2024,89.85,70.33,97.83,xgboost
Czech Republic,E_faecalis_AMP,2024,0.0,0.0,8.65,xgboost
