country,combo,year,pathogen,drug,resistance_pct,n_isolates,source_files,total_DDD,watch_proportion,gdp_per_capita,health_expenditure,sanitation,physicians,hospital_beds,urbanisation,agricultural_land,gini,water_access,income_group,region,lag1_resistance,lag2_resistance,lag3_resistance,rolling3_mean_resistance,delta_resistance,lag1_total_DDD,lag1_watch_proportion,antibiotic_pressure_index,ses_risk_score
Belarus,Klebsiella_oxytoca_OTHER,2018,Klebsiella_oxytoca,OTHER,0.0,5.0,Omadacycline_2015_to_2025_Surveillance_data.csv,13.01,0.3071,12877.603,6.251,75.091,1.308,2.453,59.145,,37.425,88.134,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,13.01,0.3071,3.9953709999999996,0.4105309711855295
Belarus,Klebsiella_oxytoca_TET,2018,Klebsiella_oxytoca,TET,0.0,15.0,Omadacycline_2015_to_2025_Surveillance_data.csv,13.01,0.3071,12877.603,6.251,75.091,1.308,2.453,59.145,,37.425,88.134,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,13.01,0.3071,3.9953709999999996,0.4105309711855295
Belarus,Moraxella_catarrhalis_3GC,2018,Moraxella_catarrhalis,3GC,0.0,3.0,Omadacycline_2015_to_2025_Surveillance_data.csv,13.01,0.3071,12877.603,6.251,75.091,1.308,2.453,59.145,,37.425,88.134,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,13.01,0.3071,3.9953709999999996,0.4105309711855295
Belarus,Moraxella_catarrhalis_FQ,2018,Moraxella_catarrhalis,FQ,0.0,3.0,Omadacycline_2015_to_2025_Surveillance_data.csv,13.01,0.3071,12877.603,6.251,75.091,1.308,2.453,59.145,,37.425,88.134,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,13.01,0.3071,3.9953709999999996,0.4105309711855295
Belarus,Moraxella_catarrhalis_MAC,2018,Moraxella_catarrhalis,MAC,0.0,3.0,Omadacycline_2015_to_2025_Surveillance_data.csv,13.01,0.3071,12877.603,6.251,75.091,1.308,2.453,59.145,,37.425,88.134,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,13.01,0.3071,3.9953709999999996,0.4105309711855295
Belarus,Moraxella_catarrhalis_TET,2018,Moraxella_catarrhalis,TET,0.0,6.0,Omadacycline_2015_to_2025_Surveillance_data.csv,13.01,0.3071,12877.603,6.251,75.091,1.308,2.453,59.145,,37.425,88.134,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,13.01,0.3071,3.9953709999999996,0.4105309711855295
Belarus,P_aeruginosa_3GC,2017,P_aeruginosa,3GC,23.076923076923077,26.0,Omadacycline_2015_to_2025_Surveillance_data.csv,12.0,0.3117,15100.028,5.866,72.823,1.508,2.376,59.333,,37.554,88.476,Unknown,Unknown,37.5,37.5,37.5,37.5,-14.423076923076923,12.0,0.3117,3.7403999999999997,0.40722443759677285
Belarus,P_aeruginosa_3GC,2018,P_aeruginosa,3GC,37.5,16.0,Omadacycline_2015_to_2025_Surveillance_data.csv,13.01,0.3071,12877.603,6.251,75.091,1.308,2.453,59.145,,37.425,88.134,Unknown,Unknown,23.076923076923077,37.5,37.5,30.28846153846154,14.423076923076923,13.01,0.3071,3.9953709999999996,0.4105309711855295
Belarus,P_aeruginosa_AMG,2017,P_aeruginosa,AMG,19.230769230769234,26.0,Omadacycline_2015_to_2025_Surveillance_data.csv,12.0,0.3117,15100.028,5.866,72.823,1.508,2.376,59.333,,37.554,88.476,Unknown,Unknown,28.125,28.125,28.125,28.125,-8.894230769230766,12.0,0.3117,3.7403999999999997,0.40722443759677285
Belarus,P_aeruginosa_AMG,2018,P_aeruginosa,AMG,37.5,16.0,Omadacycline_2015_to_2025_Surveillance_data.csv,13.01,0.3071,12877.603,6.251,75.091,1.308,2.453,59.145,,37.425,88.134,Unknown,Unknown,19.230769230769234,28.125,28.125,23.677884615384617,18.269230769230766,13.01,0.3071,3.9953709999999996,0.4105309711855295
Belarus,P_aeruginosa_CARB,2017,P_aeruginosa,CARB,0.0,13.0,Omadacycline_2015_to_2025_Surveillance_data.csv,12.0,0.3117,15100.028,5.866,72.823,1.508,2.376,59.333,,37.554,88.476,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,12.0,0.3117,3.7403999999999997,0.40722443759677285
Belarus,P_aeruginosa_CARB,2018,P_aeruginosa,CARB,0.0,8.0,Omadacycline_2015_to_2025_Surveillance_data.csv,13.01,0.3071,12877.603,6.251,75.091,1.308,2.453,59.145,,37.425,88.134,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,13.01,0.3071,3.9953709999999996,0.4105309711855295
Belarus,P_aeruginosa_COL,2017,P_aeruginosa,COL,0.0,13.0,Omadacycline_2015_to_2025_Surveillance_data.csv,12.0,0.3117,15100.028,5.866,72.823,1.508,2.376,59.333,,37.554,88.476,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,12.0,0.3117,3.7403999999999997,0.40722443759677285
Belarus,P_aeruginosa_COL,2018,P_aeruginosa,COL,0.0,8.0,Omadacycline_2015_to_2025_Surveillance_data.csv,13.01,0.3071,12877.603,6.251,75.091,1.308,2.453,59.145,,37.425,88.134,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,13.01,0.3071,3.9953709999999996,0.4105309711855295
Belarus,P_aeruginosa_FQ,2017,P_aeruginosa,FQ,69.23076923076923,13.0,Omadacycline_2015_to_2025_Surveillance_data.csv,12.0,0.3117,15100.028,5.866,72.823,1.508,2.376,59.333,,37.554,88.476,Unknown,Unknown,56.25,56.25,56.25,56.25,12.980769230769226,12.0,0.3117,3.7403999999999997,0.40722443759677285
