country,combo,year,rf_forecast
Chile,A_baumannii_3GC,2027,65.44
Chile,A_baumannii_AMG,2027,60.76
Chile,A_baumannii_CARB,2027,24.01
Chile,A_baumannii_COL,2027,4.35
Chile,A_baumannii_FQ,2027,58.93
Chile,A_baumannii_TET,2027,10.88
Colombia,A_baumannii_3GC,2027,5.05
Colombia,A_baumannii_AMG,2027,4.54
Colombia,A_baumannii_CARB,2027,65.95
Colombia,A_baumannii_COL,2027,4.54
Colombia,A_baumannii_FQ,2027,4.54
Colombia,A_baumannii_TET,2027,4.7
Croatia,A_baumannii_3GC,2027,70.52
Croatia,A_baumannii_AMG,2027,98.15
Croatia,A_baumannii_CARB,2027,70.52
Croatia,A_baumannii_COL,2027,0.03
Croatia,A_baumannii_FQ,2027,70.52
Croatia,A_baumannii_TET,2027,98.15
Czech Republic,A_baumannii_3GC,2027,54.59
Czech Republic,A_baumannii_AMG,2027,54.13
Czech Republic,A_baumannii_CARB,2027,57.13
Czech Republic,A_baumannii_COL,2027,5.07
Czech Republic,A_baumannii_FQ,2027,54.59
Czech Republic,A_baumannii_TET,2027,51.96
France,A_baumannii_3GC,2027,36.77
France,A_baumannii_AMG,2027,0.31
France,A_baumannii_CARB,2027,24.87
France,A_baumannii_COL,2027,4.11
France,A_baumannii_FQ,2027,41.46
France,A_baumannii_TET,2027,40.25
Germany,A_baumannii_3GC,2027,27.32
Germany,A_baumannii_AMG,2027,19.23
Germany,A_baumannii_CARB,2027,15.52
Germany,A_baumannii_COL,2027,4.97
Germany,A_baumannii_FQ,2027,1.21
Germany,A_baumannii_TET,2027,2.88
Greece,A_baumannii_3GC,2027,94.92
Greece,A_baumannii_AMG,2027,94.92
Greece,A_baumannii_CARB,2027,94.92
Greece,A_baumannii_COL,2027,27.37
Greece,A_baumannii_FQ,2027,94.92
Greece,A_baumannii_TET,2027,99.01
Guatemala,A_baumannii_3GC,2027,97.58
Guatemala,A_baumannii_AMG,2027,93.76
Guatemala,A_baumannii_CARB,2027,97.58
Guatemala,A_baumannii_COL,2027,5.02
Guatemala,A_baumannii_FQ,2027,97.58
Guatemala,A_baumannii_TET,2027,75.04
Hungary,A_baumannii_3GC,2027,93.81
Hungary,A_baumannii_AMG,2027,93.83
Hungary,A_baumannii_CARB,2027,38.76
Hungary,A_baumannii_COL,2027,5.09
Hungary,A_baumannii_FQ,2027,63.08
Hungary,A_baumannii_TET,2027,78.76
Israel,A_baumannii_3GC,2027,67.12
Israel,A_baumannii_AMG,2027,67.98
Israel,A_baumannii_CARB,2027,69.93
Israel,A_baumannii_COL,2027,4.44
Israel,A_baumannii_FQ,2027,67.12
Israel,A_baumannii_TET,2027,47.89
Italy,A_baumannii_3GC,2027,84.85
Italy,A_baumannii_AMG,2027,81.45
Italy,A_baumannii_CARB,2027,84.85
Italy,A_baumannii_COL,2027,11.25
Italy,A_baumannii_FQ,2027,84.85
Italy,A_baumannii_TET,2027,59.15
Japan,A_baumannii_3GC,2027,4.92
Japan,A_baumannii_AMG,2027,4.49
Japan,A_baumannii_CARB,2027,4.4
Japan,A_baumannii_COL,2027,4.49
Japan,A_baumannii_FQ,2027,0.08
Japan,A_baumannii_TET,2027,0.09
"Korea, South",A_baumannii_3GC,2027,98.71
"Korea, South",A_baumannii_AMG,2027,98.78
"Korea, South",A_baumannii_CARB,2027,98.71
"Korea, South",A_baumannii_COL,2027,0.0
"Korea, South",A_baumannii_FQ,2027,98.71
"Korea, South",A_baumannii_TET,2027,47.66
Lithuania,A_baumannii_3GC,2027,89.5
Lithuania,A_baumannii_AMG,2027,89.5
Lithuania,A_baumannii_CARB,2027,89.5
Lithuania,A_baumannii_COL,2027,8.12
Lithuania,A_baumannii_FQ,2027,89.5
Lithuania,A_baumannii_TET,2027,89.5
Malaysia,A_baumannii_3GC,2027,84.0
Malaysia,A_baumannii_AMG,2027,80.05
Malaysia,A_baumannii_CARB,2027,84.0
Malaysia,A_baumannii_COL,2027,0.0
Malaysia,A_baumannii_FQ,2027,73.55
Malaysia,A_baumannii_TET,2027,62.69
Mexico,A_baumannii_3GC,2027,89.94
Mexico,A_baumannii_AMG,2027,43.51
Mexico,A_baumannii_CARB,2027,89.94
Mexico,A_baumannii_COL,2027,4.54
Mexico,A_baumannii_FQ,2027,89.94
Mexico,A_baumannii_TET,2027,19.19
Philippines,A_baumannii_3GC,2027,0.95
Philippines,A_baumannii_AMG,2027,0.76
Philippines,A_baumannii_CARB,2027,0.83
Philippines,A_baumannii_COL,2027,5.04
Philippines,A_baumannii_FQ,2027,49.89
Philippines,A_baumannii_TET,2027,60.02
Poland,A_baumannii_3GC,2027,59.4
Poland,A_baumannii_AMG,2027,59.51
Poland,A_baumannii_CARB,2027,61.58
Poland,A_baumannii_COL,2027,2.28
Poland,A_baumannii_FQ,2027,74.15
Poland,A_baumannii_TET,2027,60.95
Portugal,A_baumannii_3GC,2027,1.3
Portugal,A_baumannii_AMG,2027,0.03
Portugal,A_baumannii_CARB,2027,2.41
Portugal,A_baumannii_COL,2027,4.74
Portugal,A_baumannii_FQ,2027,2.14
Portugal,A_baumannii_TET,2027,0.35
Romania,A_baumannii_3GC,2027,89.8
Romania,A_baumannii_AMG,2027,72.41
Romania,A_baumannii_CARB,2027,89.8
Romania,A_baumannii_COL,2027,5.06
Romania,A_baumannii_FQ,2027,89.8
Romania,A_baumannii_TET,2027,37.38
Russia,A_baumannii_3GC,2027,98.07
Russia,A_baumannii_AMG,2027,95.53
Russia,A_baumannii_CARB,2027,98.24
Russia,A_baumannii_COL,2027,0.0
Russia,A_baumannii_FQ,2027,98.07
Russia,A_baumannii_TET,2027,71.29
Spain,A_baumannii_3GC,2027,8.22
Spain,A_baumannii_AMG,2027,0.09
Spain,A_baumannii_CARB,2027,7.69
Spain,A_baumannii_COL,2027,4.66
Spain,A_baumannii_FQ,2027,13.03
Spain,A_baumannii_TET,2027,6.66
Taiwan,A_baumannii_3GC,2027,3.08
Taiwan,A_baumannii_AMG,2027,8.01
Taiwan,A_baumannii_CARB,2027,22.54
Taiwan,A_baumannii_COL,2027,0.0
Taiwan,A_baumannii_FQ,2027,3.08
Taiwan,A_baumannii_TET,2027,0.36
Thailand,A_baumannii_3GC,2027,97.16
Thailand,A_baumannii_AMG,2027,77.29
Thailand,A_baumannii_CARB,2027,97.16
Thailand,A_baumannii_COL,2027,4.82
Thailand,A_baumannii_FQ,2027,97.16
Thailand,A_baumannii_TET,2027,70.15
Turkey,A_baumannii_3GC,2027,89.18
Turkey,A_baumannii_AMG,2027,87.08
Turkey,A_baumannii_CARB,2027,90.23
Turkey,A_baumannii_COL,2027,7.51
Turkey,A_baumannii_FQ,2027,90.23
Turkey,A_baumannii_TET,2027,92.29
Ukraine,A_baumannii_3GC,2027,61.59
Ukraine,A_baumannii_AMG,2027,79.6
Ukraine,A_baumannii_CARB,2027,81.91
Ukraine,A_baumannii_COL,2027,0.1
Ukraine,A_baumannii_FQ,2027,61.59
Ukraine,A_baumannii_TET,2027,70.94
United Kingdom,A_baumannii_3GC,2027,8.16
United Kingdom,A_baumannii_AMG,2027,7.96
United Kingdom,A_baumannii_CARB,2027,8.16
United Kingdom,A_baumannii_COL,2027,4.06
United Kingdom,A_baumannii_FQ,2027,8.16
United Kingdom,A_baumannii_TET,2027,4.92
United States,A_baumannii_3GC,2027,40.53
United States,A_baumannii_AMG,2027,23.78
United States,A_baumannii_CARB,2027,38.8
United States,A_baumannii_COL,2027,4.0
United States,A_baumannii_FQ,2027,40.13
United States,A_baumannii_TET,2027,36.22
Vietnam,A_baumannii_3GC,2027,71.14
Vietnam,A_baumannii_AMG,2027,71.14
Vietnam,A_baumannii_CARB,2027,95.58
Vietnam,A_baumannii_COL,2027,5.01
Vietnam,A_baumannii_FQ,2027,71.14
Vietnam,A_baumannii_TET,2027,74.98
Argentina,A_baumannii_3GC,2028,97.5
Argentina,A_baumannii_AMG,2028,0.87
Argentina,A_baumannii_CARB,2028,97.64
Argentina,A_baumannii_COL,2028,9.76
Argentina,A_baumannii_FQ,2028,97.64
Argentina,A_baumannii_TET,2028,84.31
Australia,A_baumannii_3GC,2028,17.47
Australia,A_baumannii_AMG,2028,13.77
Australia,A_baumannii_CARB,2028,0.48
Australia,A_baumannii_COL,2028,4.91
Australia,A_baumannii_FQ,2028,17.57
Australia,A_baumannii_TET,2028,11.07
Belgium,A_baumannii_3GC,2028,70.19
Belgium,A_baumannii_AMG,2028,4.48
Belgium,A_baumannii_CARB,2028,4.29
Belgium,A_baumannii_COL,2028,13.5
Belgium,A_baumannii_FQ,2028,84.64
Belgium,A_baumannii_TET,2028,25.2
Brazil,A_baumannii_3GC,2028,95.32
Brazil,A_baumannii_AMG,2028,97.28
Brazil,A_baumannii_CARB,2028,95.24
Brazil,A_baumannii_COL,2028,5.05
Brazil,A_baumannii_FQ,2028,95.32
Brazil,A_baumannii_TET,2028,96.27
Chile,A_baumannii_3GC,2028,67.48
Chile,A_baumannii_AMG,2028,65.03
Chile,A_baumannii_CARB,2028,25.23
Chile,A_baumannii_COL,2028,4.91
Chile,A_baumannii_FQ,2028,61.68
Chile,A_baumannii_TET,2028,8.75
Colombia,A_baumannii_3GC,2028,4.27
Colombia,A_baumannii_AMG,2028,5.0
Colombia,A_baumannii_CARB,2028,72.52
Colombia,A_baumannii_COL,2028,5.0
Colombia,A_baumannii_FQ,2028,5.0
Colombia,A_baumannii_TET,2028,5.03
Croatia,A_baumannii_3GC,2028,77.32
Croatia,A_baumannii_AMG,2028,99.04
Croatia,A_baumannii_CARB,2028,77.32
Croatia,A_baumannii_COL,2028,0.04
Croatia,A_baumannii_FQ,2028,77.32
Croatia,A_baumannii_TET,2028,99.04
Czech Republic,A_baumannii_3GC,2028,62.41
Czech Republic,A_baumannii_AMG,2028,62.18
Czech Republic,A_baumannii_CARB,2028,63.58
Czech Republic,A_baumannii_COL,2028,7.77
Czech Republic,A_baumannii_FQ,2028,62.41
Czech Republic,A_baumannii_TET,2028,60.79
France,A_baumannii_3GC,2028,38.29
France,A_baumannii_AMG,2028,0.12
France,A_baumannii_CARB,2028,25.07
France,A_baumannii_COL,2028,4.6
France,A_baumannii_FQ,2028,41.51
France,A_baumannii_TET,2028,41.21
Germany,A_baumannii_3GC,2028,27.12
Germany,A_baumannii_AMG,2028,18.69
Germany,A_baumannii_CARB,2028,14.33
Germany,A_baumannii_COL,2028,8.08
Germany,A_baumannii_FQ,2028,0.73
Germany,A_baumannii_TET,2028,1.61
Greece,A_baumannii_3GC,2028,98.05
Greece,A_baumannii_AMG,2028,98.05
Greece,A_baumannii_CARB,2028,98.05
Greece,A_baumannii_COL,2028,25.99
Greece,A_baumannii_FQ,2028,98.05
Greece,A_baumannii_TET,2028,99.02
Guatemala,A_baumannii_3GC,2028,97.58
Guatemala,A_baumannii_AMG,2028,96.53
Guatemala,A_baumannii_CARB,2028,97.58
Guatemala,A_baumannii_COL,2028,7.76
Guatemala,A_baumannii_FQ,2028,97.58
Guatemala,A_baumannii_TET,2028,86.13
Hungary,A_baumannii_3GC,2028,95.01
Hungary,A_baumannii_AMG,2028,95.02
Hungary,A_baumannii_CARB,2028,41.59
Hungary,A_baumannii_COL,2028,7.79
Hungary,A_baumannii_FQ,2028,69.38
Hungary,A_baumannii_TET,2028,88.12
Israel,A_baumannii_3GC,2028,66.17
Israel,A_baumannii_AMG,2028,66.43
Israel,A_baumannii_CARB,2028,68.31
Israel,A_baumannii_COL,2028,4.95
Israel,A_baumannii_FQ,2028,66.17
Israel,A_baumannii_TET,2028,48.26
Italy,A_baumannii_3GC,2028,84.94
Italy,A_baumannii_AMG,2028,81.81
Italy,A_baumannii_CARB,2028,84.94
Italy,A_baumannii_COL,2028,9.34
Italy,A_baumannii_FQ,2028,84.94
Italy,A_baumannii_TET,2028,56.28
Japan,A_baumannii_3GC,2028,4.34
Japan,A_baumannii_AMG,2028,4.92
Japan,A_baumannii_CARB,2028,4.9
Japan,A_baumannii_COL,2028,4.92
Japan,A_baumannii_FQ,2028,0.09
Japan,A_baumannii_TET,2028,0.07
"Korea, South",A_baumannii_3GC,2028,98.71
"Korea, South",A_baumannii_AMG,2028,98.72
"Korea, South",A_baumannii_CARB,2028,98.71
"Korea, South",A_baumannii_COL,2028,0.0
"Korea, South",A_baumannii_FQ,2028,98.71
"Korea, South",A_baumannii_TET,2028,47.66
Lithuania,A_baumannii_3GC,2028,91.81
Lithuania,A_baumannii_AMG,2028,91.81
Lithuania,A_baumannii_CARB,2028,91.81
Lithuania,A_baumannii_COL,2028,10.11
Lithuania,A_baumannii_FQ,2028,91.81
Lithuania,A_baumannii_TET,2028,91.83
Malaysia,A_baumannii_3GC,2028,84.71
Malaysia,A_baumannii_AMG,2028,83.07
Malaysia,A_baumannii_CARB,2028,84.71
Malaysia,A_baumannii_COL,2028,0.0
Malaysia,A_baumannii_FQ,2028,79.48
Malaysia,A_baumannii_TET,2028,67.97
Mexico,A_baumannii_3GC,2028,94.39
Mexico,A_baumannii_AMG,2028,48.51
Mexico,A_baumannii_CARB,2028,94.39
Mexico,A_baumannii_COL,2028,5.0
Mexico,A_baumannii_FQ,2028,94.39
Mexico,A_baumannii_TET,2028,16.08
Philippines,A_baumannii_3GC,2028,0.35
Philippines,A_baumannii_AMG,2028,0.34
Philippines,A_baumannii_CARB,2028,0.39
Philippines,A_baumannii_COL,2028,7.75
Philippines,A_baumannii_FQ,2028,50.21
Philippines,A_baumannii_TET,2028,64.44
Poland,A_baumannii_3GC,2028,55.9
Poland,A_baumannii_AMG,2028,56.3
Poland,A_baumannii_CARB,2028,57.46
Poland,A_baumannii_COL,2028,0.88
Poland,A_baumannii_FQ,2028,74.21
Poland,A_baumannii_TET,2028,56.61
Portugal,A_baumannii_3GC,2028,0.5
Portugal,A_baumannii_AMG,2028,0.02
Portugal,A_baumannii_CARB,2028,0.7
Portugal,A_baumannii_COL,2028,5.04
Portugal,A_baumannii_FQ,2028,0.69
Portugal,A_baumannii_TET,2028,0.03
Romania,A_baumannii_3GC,2028,92.02
Romania,A_baumannii_AMG,2028,80.57
Romania,A_baumannii_CARB,2028,92.02
Romania,A_baumannii_COL,2028,7.78
Romania,A_baumannii_FQ,2028,92.02
Romania,A_baumannii_TET,2028,42.7
Russia,A_baumannii_3GC,2028,98.04
Russia,A_baumannii_AMG,2028,97.32
Russia,A_baumannii_CARB,2028,98.09
Russia,A_baumannii_COL,2028,0.0
Russia,A_baumannii_FQ,2028,98.04
Russia,A_baumannii_TET,2028,77.06
Spain,A_baumannii_3GC,2028,5.22
Spain,A_baumannii_AMG,2028,0.02
Spain,A_baumannii_CARB,2028,4.52
Spain,A_baumannii_COL,2028,5.02
Spain,A_baumannii_FQ,2028,8.1
Spain,A_baumannii_TET,2028,4.18
Taiwan,A_baumannii_3GC,2028,0.86
Taiwan,A_baumannii_AMG,2028,3.28
Taiwan,A_baumannii_CARB,2028,22.22
Taiwan,A_baumannii_COL,2028,0.0
Taiwan,A_baumannii_FQ,2028,0.86
Taiwan,A_baumannii_TET,2028,0.02
Thailand,A_baumannii_3GC,2028,97.17
Thailand,A_baumannii_AMG,2028,89.54
Thailand,A_baumannii_CARB,2028,97.17
Thailand,A_baumannii_COL,2028,7.5
Thailand,A_baumannii_FQ,2028,97.18
Thailand,A_baumannii_TET,2028,70.37
Turkey,A_baumannii_3GC,2028,90.26
Turkey,A_baumannii_AMG,2028,91.21
Turkey,A_baumannii_CARB,2028,91.74
Turkey,A_baumannii_COL,2028,9.86
Turkey,A_baumannii_FQ,2028,91.74
Turkey,A_baumannii_TET,2028,92.88
Ukraine,A_baumannii_3GC,2028,62.05
Ukraine,A_baumannii_AMG,2028,81.41
Ukraine,A_baumannii_CARB,2028,82.34
Ukraine,A_baumannii_COL,2028,0.05
Ukraine,A_baumannii_FQ,2028,62.05
Ukraine,A_baumannii_TET,2028,73.32
United Kingdom,A_baumannii_3GC,2028,11.12
United Kingdom,A_baumannii_AMG,2028,11.06
United Kingdom,A_baumannii_CARB,2028,11.12
United Kingdom,A_baumannii_COL,2028,4.64
United Kingdom,A_baumannii_FQ,2028,11.12
United Kingdom,A_baumannii_TET,2028,4.92
United States,A_baumannii_3GC,2028,40.65
United States,A_baumannii_AMG,2028,25.54
United States,A_baumannii_CARB,2028,38.75
United States,A_baumannii_COL,2028,4.48
United States,A_baumannii_FQ,2028,40.42
United States,A_baumannii_TET,2028,36.97
Vietnam,A_baumannii_3GC,2028,79.4
Vietnam,A_baumannii_AMG,2028,79.4
Vietnam,A_baumannii_CARB,2028,96.51
Vietnam,A_baumannii_COL,2028,7.78
Vietnam,A_baumannii_FQ,2028,79.4
Vietnam,A_baumannii_TET,2028,87.75
Argentina,A_baumannii_3GC,2029,97.63
Argentina,A_baumannii_AMG,2029,0.54
Argentina,A_baumannii_CARB,2029,97.65
Argentina,A_baumannii_COL,2029,7.84
Argentina,A_baumannii_FQ,2029,97.65
Argentina,A_baumannii_TET,2029,92.61
Australia,A_baumannii_3GC,2029,17.29
Australia,A_baumannii_AMG,2029,14.13
Australia,A_baumannii_CARB,2029,0.46
Australia,A_baumannii_COL,2029,7.32
Australia,A_baumannii_FQ,2029,17.55
Australia,A_baumannii_TET,2029,11.11
Belgium,A_baumannii_3GC,2029,73.97
Belgium,A_baumannii_AMG,2029,1.48
Belgium,A_baumannii_CARB,2029,1.37
Belgium,A_baumannii_COL,2029,13.18
Belgium,A_baumannii_FQ,2029,93.49
Belgium,A_baumannii_TET,2029,26.14
Brazil,A_baumannii_3GC,2029,96.28
Brazil,A_baumannii_AMG,2029,97.28
Brazil,A_baumannii_CARB,2029,96.28
Brazil,A_baumannii_COL,2029,4.34
Brazil,A_baumannii_FQ,2029,96.28
Brazil,A_baumannii_TET,2029,97.03
Chile,A_baumannii_3GC,2029,66.75
Chile,A_baumannii_AMG,2029,67.14
Chile,A_baumannii_CARB,2029,25.78
Chile,A_baumannii_COL,2029,7.35
Chile,A_baumannii_FQ,2029,63.39
Chile,A_baumannii_TET,2029,6.74
Colombia,A_baumannii_3GC,2029,1.23
Colombia,A_baumannii_AMG,2029,6.71
Colombia,A_baumannii_CARB,2029,78.03
Colombia,A_baumannii_COL,2029,6.71
Colombia,A_baumannii_FQ,2029,6.71
Colombia,A_baumannii_TET,2029,4.27
Croatia,A_baumannii_3GC,2029,90.23
Croatia,A_baumannii_AMG,2029,98.88
Croatia,A_baumannii_CARB,2029,90.23
Croatia,A_baumannii_COL,2029,0.84
Croatia,A_baumannii_FQ,2029,90.23
Croatia,A_baumannii_TET,2029,98.88
Czech Republic,A_baumannii_3GC,2029,69.62
Czech Republic,A_baumannii_AMG,2029,69.15
Czech Republic,A_baumannii_CARB,2029,69.98
Czech Republic,A_baumannii_COL,2029,9.9
Czech Republic,A_baumannii_FQ,2029,69.62
Czech Republic,A_baumannii_TET,2029,68.03
France,A_baumannii_3GC,2029,39.15
France,A_baumannii_AMG,2029,0.09
France,A_baumannii_CARB,2029,25.09
France,A_baumannii_COL,2029,4.7
France,A_baumannii_FQ,2029,41.64
France,A_baumannii_TET,2029,41.43
Germany,A_baumannii_3GC,2029,26.07
Germany,A_baumannii_AMG,2029,17.41
Germany,A_baumannii_CARB,2029,12.37
Germany,A_baumannii_COL,2029,10.86
Germany,A_baumannii_FQ,2029,0.65
Germany,A_baumannii_TET,2029,1.17
Greece,A_baumannii_3GC,2029,99.14
Greece,A_baumannii_AMG,2029,99.14
Greece,A_baumannii_CARB,2029,99.14
Greece,A_baumannii_COL,2029,24.77
Greece,A_baumannii_FQ,2029,99.14
Greece,A_baumannii_TET,2029,99.02
Guatemala,A_baumannii_3GC,2029,97.58
Guatemala,A_baumannii_AMG,2029,97.57
Guatemala,A_baumannii_CARB,2029,97.58
Guatemala,A_baumannii_COL,2029,9.93
Guatemala,A_baumannii_FQ,2029,97.58
Guatemala,A_baumannii_TET,2029,93.32
Hungary,A_baumannii_3GC,2029,95.05
Hungary,A_baumannii_AMG,2029,95.05
Hungary,A_baumannii_CARB,2029,43.1
Hungary,A_baumannii_COL,2029,9.88
Hungary,A_baumannii_FQ,2029,72.14
Hungary,A_baumannii_TET,2029,91.54
Israel,A_baumannii_3GC,2029,66.33
Israel,A_baumannii_AMG,2029,65.11
Israel,A_baumannii_CARB,2029,66.92
Israel,A_baumannii_COL,2029,7.36
Israel,A_baumannii_FQ,2029,66.33
Israel,A_baumannii_TET,2029,48.43
Italy,A_baumannii_3GC,2029,84.94
Italy,A_baumannii_AMG,2029,82.98
Italy,A_baumannii_CARB,2029,84.94
Italy,A_baumannii_COL,2029,7.02
Italy,A_baumannii_FQ,2029,84.94
Italy,A_baumannii_TET,2029,55.94
Japan,A_baumannii_3GC,2029,1.34
Japan,A_baumannii_AMG,2029,6.1
Japan,A_baumannii_CARB,2029,7.3
Japan,A_baumannii_COL,2029,6.1
Japan,A_baumannii_FQ,2029,0.8
Japan,A_baumannii_TET,2029,0.07
"Korea, South",A_baumannii_3GC,2029,98.71
"Korea, South",A_baumannii_AMG,2029,98.71
"Korea, South",A_baumannii_CARB,2029,98.71
"Korea, South",A_baumannii_COL,2029,0.0
"Korea, South",A_baumannii_FQ,2029,98.71
"Korea, South",A_baumannii_TET,2029,47.68
Lithuania,A_baumannii_3GC,2029,92.63
Lithuania,A_baumannii_AMG,2029,92.63
Lithuania,A_baumannii_CARB,2029,92.63
Lithuania,A_baumannii_COL,2029,10.95
Lithuania,A_baumannii_FQ,2029,92.63
Lithuania,A_baumannii_TET,2029,92.63
Malaysia,A_baumannii_3GC,2029,84.98
Malaysia,A_baumannii_AMG,2029,84.5
Malaysia,A_baumannii_CARB,2029,84.98
Malaysia,A_baumannii_COL,2029,0.0
Malaysia,A_baumannii_FQ,2029,83.45
Malaysia,A_baumannii_TET,2029,70.91
Mexico,A_baumannii_3GC,2029,96.83
Mexico,A_baumannii_AMG,2029,53.47
Mexico,A_baumannii_CARB,2029,96.83
Mexico,A_baumannii_COL,2029,7.35
Mexico,A_baumannii_FQ,2029,96.83
Mexico,A_baumannii_TET,2029,13.01
Philippines,A_baumannii_3GC,2029,0.02
Philippines,A_baumannii_AMG,2029,0.02
Philippines,A_baumannii_CARB,2029,0.08
Philippines,A_baumannii_COL,2029,9.92
Philippines,A_baumannii_FQ,2029,50.43
Philippines,A_baumannii_TET,2029,69.54
Poland,A_baumannii_3GC,2029,53.81
Poland,A_baumannii_AMG,2029,53.86
Poland,A_baumannii_CARB,2029,54.39
Poland,A_baumannii_COL,2029,0.51
Poland,A_baumannii_FQ,2029,74.11
Poland,A_baumannii_TET,2029,54.14
Portugal,A_baumannii_3GC,2029,0.37
Portugal,A_baumannii_AMG,2029,0.01
Portugal,A_baumannii_CARB,2029,0.4
Portugal,A_baumannii_COL,2029,4.32
Portugal,A_baumannii_FQ,2029,0.4
Portugal,A_baumannii_TET,2029,0.02
Romania,A_baumannii_3GC,2029,93.74
Romania,A_baumannii_AMG,2029,89.12
Romania,A_baumannii_CARB,2029,93.74
Romania,A_baumannii_COL,2029,9.88
Romania,A_baumannii_FQ,2029,93.74
Romania,A_baumannii_TET,2029,49.33
Russia,A_baumannii_3GC,2029,98.04
Russia,A_baumannii_AMG,2029,98.08
Russia,A_baumannii_CARB,2029,98.1
Russia,A_baumannii_COL,2029,0.0
Russia,A_baumannii_FQ,2029,98.04
Russia,A_baumannii_TET,2029,88.53
Spain,A_baumannii_3GC,2029,1.86
Spain,A_baumannii_AMG,2029,0.01
Spain,A_baumannii_CARB,2029,1.45
Spain,A_baumannii_COL,2029,4.37
Spain,A_baumannii_FQ,2029,3.36
Spain,A_baumannii_TET,2029,1.37
Taiwan,A_baumannii_3GC,2029,0.4
Taiwan,A_baumannii_AMG,2029,0.78
Taiwan,A_baumannii_CARB,2029,22.67
Taiwan,A_baumannii_COL,2029,0.0
Taiwan,A_baumannii_FQ,2029,0.4
Taiwan,A_baumannii_TET,2029,0.01
Thailand,A_baumannii_3GC,2029,97.17
Thailand,A_baumannii_AMG,2029,94.39
Thailand,A_baumannii_CARB,2029,97.17
Thailand,A_baumannii_COL,2029,9.89
Thailand,A_baumannii_FQ,2029,97.17
Thailand,A_baumannii_TET,2029,77.65
Turkey,A_baumannii_3GC,2029,91.79
Turkey,A_baumannii_AMG,2029,92.13
Turkey,A_baumannii_CARB,2029,92.2
Turkey,A_baumannii_COL,2029,11.12
Turkey,A_baumannii_FQ,2029,92.2
Turkey,A_baumannii_TET,2029,92.99
Ukraine,A_baumannii_3GC,2029,66.19
Ukraine,A_baumannii_AMG,2029,81.85
Ukraine,A_baumannii_CARB,2029,82.72
Ukraine,A_baumannii_COL,2029,0.04
Ukraine,A_baumannii_FQ,2029,66.19
Ukraine,A_baumannii_TET,2029,76.97
United Kingdom,A_baumannii_3GC,2029,13.1
United Kingdom,A_baumannii_AMG,2029,12.92
United Kingdom,A_baumannii_CARB,2029,13.1
United Kingdom,A_baumannii_COL,2029,4.97
United Kingdom,A_baumannii_FQ,2029,13.1
United Kingdom,A_baumannii_TET,2029,4.39
United States,A_baumannii_3GC,2029,40.66
United States,A_baumannii_AMG,2029,27.0
United States,A_baumannii_CARB,2029,38.81
United States,A_baumannii_COL,2029,4.65
United States,A_baumannii_FQ,2029,40.62
United States,A_baumannii_TET,2029,37.25
Vietnam,A_baumannii_3GC,2029,91.45
Vietnam,A_baumannii_AMG,2029,91.45
Vietnam,A_baumannii_CARB,2029,97.36
Vietnam,A_baumannii_COL,2029,9.95
Vietnam,A_baumannii_FQ,2029,91.45
Vietnam,A_baumannii_TET,2029,94.03
Argentina,A_baumannii_3GC,2030,97.65
Argentina,A_baumannii_AMG,2030,0.16
Argentina,A_baumannii_CARB,2030,97.65
Argentina,A_baumannii_COL,2030,5.36
Argentina,A_baumannii_FQ,2030,97.65
Argentina,A_baumannii_TET,2030,95.83
Australia,A_baumannii_3GC,2030,16.14
Australia,A_baumannii_AMG,2030,13.19
Australia,A_baumannii_CARB,2030,0.46
Australia,A_baumannii_COL,2030,9.68
Australia,A_baumannii_FQ,2030,16.21
Australia,A_baumannii_TET,2030,9.88
Belgium,A_baumannii_3GC,2030,84.27
Belgium,A_baumannii_AMG,2030,0.41
Belgium,A_baumannii_CARB,2030,0.4
Belgium,A_baumannii_COL,2030,11.65
Belgium,A_baumannii_FQ,2030,97.46
Belgium,A_baumannii_TET,2030,26.38
Brazil,A_baumannii_3GC,2030,97.03
Brazil,A_baumannii_AMG,2030,97.28
Brazil,A_baumannii_CARB,2030,97.03
Brazil,A_baumannii_COL,2030,1.39
Brazil,A_baumannii_FQ,2030,97.03
Brazil,A_baumannii_TET,2030,97.29
Chile,A_baumannii_3GC,2030,66.04
Chile,A_baumannii_AMG,2030,66.57
Chile,A_baumannii_CARB,2030,25.94
Chile,A_baumannii_COL,2030,9.64
Chile,A_baumannii_FQ,2030,64.69
Chile,A_baumannii_TET,2030,4.21
Colombia,A_baumannii_3GC,2030,0.28
Colombia,A_baumannii_AMG,2030,9.3
Colombia,A_baumannii_CARB,2030,89.65
Colombia,A_baumannii_COL,2030,9.3
Colombia,A_baumannii_FQ,2030,9.3
Colombia,A_baumannii_TET,2030,1.23
Croatia,A_baumannii_3GC,2030,95.65
Croatia,A_baumannii_AMG,2030,97.08
Croatia,A_baumannii_CARB,2030,95.65
Croatia,A_baumannii_COL,2030,3.58
Croatia,A_baumannii_FQ,2030,95.65
Croatia,A_baumannii_TET,2030,97.08
Czech Republic,A_baumannii_3GC,2030,74.02
Czech Republic,A_baumannii_AMG,2030,73.66
Czech Republic,A_baumannii_CARB,2030,73.92
Czech Republic,A_baumannii_COL,2030,10.96
Czech Republic,A_baumannii_FQ,2030,74.02
Czech Republic,A_baumannii_TET,2030,72.56
France,A_baumannii_3GC,2030,40.35
France,A_baumannii_AMG,2030,0.08
