country,combo,year,rf_forecast
Belgium,M_morganii_CARB,2024,0.0
Belgium,M_morganii_FQ,2024,0.0
Belgium,P_aeruginosa_3GC,2024,0.22
Belgium,P_aeruginosa_AMG,2024,0.02
Belgium,P_aeruginosa_AMP,2024,12.09
Belgium,P_aeruginosa_CARB,2024,0.03
Belgium,P_aeruginosa_FQ,2024,11.59
Belgium,P_mirabilis_3GC,2024,5.91
Belgium,P_mirabilis_AMG,2024,25.92
Belgium,P_mirabilis_AMP,2024,0.0
Belgium,P_mirabilis_CARB,2024,0.0
Belgium,P_mirabilis_FQ,2024,28.63
Belgium,Providencia_spp_3GC,2024,0.0
Belgium,Providencia_spp_AMG,2024,0.0
Belgium,Providencia_spp_AMP,2024,0.0
Belgium,Providencia_spp_CARB,2024,0.0
Belgium,Providencia_spp_FQ,2024,0.0
Belgium,S_marcescens_3GC,2024,0.0
Belgium,S_marcescens_AMG,2024,0.0
Belgium,S_marcescens_AMP,2024,0.0
Belgium,S_marcescens_CARB,2024,0.0
Belgium,S_marcescens_FQ,2024,0.0
Brazil,C_freundii_3GC,2024,97.42
Brazil,C_freundii_AMG,2024,98.86
Brazil,C_freundii_AMP,2024,94.64
Brazil,C_freundii_CARB,2024,65.01
Brazil,C_freundii_FQ,2024,0.0
Brazil,E_aerogenes_3GC,2024,54.69
Brazil,E_aerogenes_AMG,2024,0.0
Brazil,E_aerogenes_AMP,2024,0.14
Brazil,E_aerogenes_CARB,2024,0.0
Brazil,E_aerogenes_FQ,2024,0.04
Brazil,E_cloacae_3GC,2024,83.35
Brazil,E_cloacae_AMG,2024,75.79
Brazil,E_cloacae_AMP,2024,46.69
Brazil,E_cloacae_CARB,2024,0.0
Brazil,E_cloacae_FQ,2024,75.79
Brazil,E_coli_3GC,2024,97.78
Brazil,E_coli_AMG,2024,97.36
Brazil,E_coli_AMP,2024,75.73
Brazil,E_coli_CARB,2024,39.53
Brazil,E_coli_FQ,2024,90.65
Brazil,K_pneumoniae_3GC,2024,72.34
Brazil,K_pneumoniae_AMG,2024,79.53
Brazil,K_pneumoniae_AMP,2024,66.91
Brazil,K_pneumoniae_CARB,2024,64.49
Brazil,K_pneumoniae_FQ,2024,74.61
Brazil,Klebsiella_oxytoca_3GC,2024,0.0
Brazil,Klebsiella_oxytoca_AMG,2024,0.0
Brazil,Klebsiella_oxytoca_AMP,2024,0.0
Brazil,Klebsiella_oxytoca_CARB,2024,0.0
Brazil,Klebsiella_oxytoca_FQ,2024,0.0
Brazil,M_morganii_3GC,2024,0.0
Brazil,M_morganii_AMG,2024,0.29
Brazil,M_morganii_AMP,2024,0.0
Brazil,M_morganii_CARB,2024,0.0
Brazil,M_morganii_FQ,2024,0.29
Brazil,P_aeruginosa_3GC,2024,63.93
Brazil,P_aeruginosa_AMG,2024,49.19
Brazil,P_aeruginosa_AMP,2024,87.24
Brazil,P_aeruginosa_CARB,2024,65.74
Brazil,P_aeruginosa_FQ,2024,82.15
Brazil,P_mirabilis_3GC,2024,16.64
Brazil,P_mirabilis_AMG,2024,0.0
Brazil,P_mirabilis_AMP,2024,0.0
Brazil,P_mirabilis_CARB,2024,0.0
Brazil,P_mirabilis_FQ,2024,0.29
Brazil,Providencia_spp_3GC,2024,0.11
Brazil,Providencia_spp_AMG,2024,0.14
Brazil,Providencia_spp_AMP,2024,0.24
Brazil,Providencia_spp_CARB,2024,0.24
Brazil,Providencia_spp_FQ,2024,0.14
Brazil,S_maltophilia_3GC,2024,98.45
Brazil,S_maltophilia_AMP,2024,98.79
Brazil,S_maltophilia_COL,2024,0.0
Brazil,S_maltophilia_FQ,2024,53.7
Brazil,S_maltophilia_OTHER,2024,2.58
Brazil,S_maltophilia_TET,2024,0.0
Brazil,S_maltophilia_TMP_SMX,2024,0.0
Brazil,S_marcescens_3GC,2024,53.64
Brazil,S_marcescens_AMG,2024,41.23
Brazil,S_marcescens_AMP,2024,0.0
Brazil,S_marcescens_CARB,2024,0.0
Brazil,S_marcescens_FQ,2024,96.64
Cameroon,E_cloacae_3GC,2024,99.29
Cameroon,E_cloacae_AMG,2024,99.29
Cameroon,E_cloacae_AMP,2024,99.29
Cameroon,E_cloacae_CARB,2024,99.29
Cameroon,E_cloacae_FQ,2024,0.0
Cameroon,E_coli_3GC,2024,99.29
Cameroon,E_coli_AMG,2024,99.29
Cameroon,E_coli_AMP,2024,99.29
Cameroon,E_coli_CARB,2024,0.0
Cameroon,E_coli_FQ,2024,99.29
Cameroon,P_mirabilis_3GC,2024,0.0
Cameroon,P_mirabilis_AMG,2024,0.0
Cameroon,P_mirabilis_AMP,2024,0.0
Cameroon,P_mirabilis_CARB,2024,0.0
Cameroon,P_mirabilis_FQ,2024,0.0
Cameroon,S_marcescens_3GC,2024,0.0
Cameroon,S_marcescens_AMG,2024,0.0
Cameroon,S_marcescens_AMP,2024,0.0
Cameroon,S_marcescens_CARB,2024,0.0
Cameroon,S_marcescens_FQ,2024,0.0
Canada,C_freundii_3GC,2024,22.06
Canada,C_freundii_AMG,2024,0.0
Canada,C_freundii_AMP,2024,27.63
Canada,C_freundii_CARB,2024,0.0
Canada,C_freundii_FQ,2024,10.39
Canada,E_aerogenes_3GC,2024,0.0
Canada,E_aerogenes_AMG,2024,0.0
Canada,E_aerogenes_AMP,2024,0.0
Canada,E_aerogenes_CARB,2024,0.0
