country,combo,year,pathogen,drug,resistance_pct,n_isolates,source_files,total_DDD,watch_proportion,gdp_per_capita,health_expenditure,sanitation,physicians,hospital_beds,urbanisation,agricultural_land,gini,water_access,income_group,region,lag1_resistance,lag2_resistance,lag3_resistance,rolling3_mean_resistance,delta_resistance,lag1_total_DDD,lag1_watch_proportion,antibiotic_pressure_index,ses_risk_score
Argentina,E_cloacae_AMG,2019,E_cloacae,AMG,20.0,5.0,Venatorx_surveillance_data_2024_06_06.csv,12.97,0.2989,9955.97478680428,10.11911297,73.365,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.45,Unknown,Unknown,0.0,0.0,0.0,0.0,20.0,12.97,0.2989,3.876733,0.23430470887396496
Argentina,E_cloacae_AMG,2020,E_cloacae,AMG,66.66666666666667,3.0,Venatorx_surveillance_data_2024_06_06.csv,12.6,0.3207,8535.59938004389,10.67246342,74.121,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.387,Unknown,Unknown,20.0,0.0,0.0,10.0,46.66666666666667,12.6,0.3207,4.04082,0.23158062222087217
Argentina,E_cloacae_AMG,2021,E_cloacae,AMG,0.0,2.0,Venatorx_surveillance_data_2024_06_06.csv,13.61,0.3161,10738.0179223384,11.00910187,75.023,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.53,Unknown,Unknown,66.66666666666667,20.0,0.0,28.88888888888889,-66.66666666666667,13.61,0.3161,4.302121,0.21895117613762755
Argentina,E_cloacae_AMG,2022,E_cloacae,AMG,0.0,4.0,Venatorx_surveillance_data_2024_06_06.csv,13.49,0.3293,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,0.0,66.66666666666667,20.0,28.88888888888889,0.0,13.49,0.3293,4.442257,0.21948837096524182
Argentina,E_cloacae_AMP,2019,E_cloacae,AMP,20.0,5.0,Venatorx_surveillance_data_2024_06_06.csv,12.97,0.2989,9955.97478680428,10.11911297,73.365,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.45,Unknown,Unknown,100.0,100.0,100.0,100.0,-80.0,12.97,0.2989,3.876733,0.23430470887396496
Argentina,E_cloacae_AMP,2020,E_cloacae,AMP,33.333333333333336,3.0,Venatorx_surveillance_data_2024_06_06.csv,12.6,0.3207,8535.59938004389,10.67246342,74.121,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.387,Unknown,Unknown,20.0,100.0,100.0,60.0,13.333333333333336,12.6,0.3207,4.04082,0.23158062222087217
Argentina,E_cloacae_AMP,2021,E_cloacae,AMP,0.0,2.0,Venatorx_surveillance_data_2024_06_06.csv,13.61,0.3161,10738.0179223384,11.00910187,75.023,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.53,Unknown,Unknown,33.333333333333336,20.0,100.0,51.111111111111114,-33.333333333333336,13.61,0.3161,4.302121,0.21895117613762755
Argentina,E_cloacae_AMP,2022,E_cloacae,AMP,25.0,4.0,Venatorx_surveillance_data_2024_06_06.csv,13.49,0.3293,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,0.0,33.333333333333336,20.0,17.77777777777778,25.0,13.49,0.3293,4.442257,0.21948837096524182
Argentina,E_cloacae_CARB,2019,E_cloacae,CARB,0.0,5.0,Venatorx_surveillance_data_2024_06_06.csv,12.97,0.2989,9955.97478680428,10.11911297,73.365,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.45,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,12.97,0.2989,3.876733,0.23430470887396496
Argentina,E_cloacae_CARB,2020,E_cloacae,CARB,0.0,3.0,Venatorx_surveillance_data_2024_06_06.csv,12.6,0.3207,8535.59938004389,10.67246342,74.121,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.387,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,12.97,0.2989,3.876733,0.23158062222087217
Argentina,E_cloacae_CARB,2021,E_cloacae,CARB,0.0,2.0,Venatorx_surveillance_data_2024_06_06.csv,13.61,0.3161,10738.0179223384,11.00910187,75.023,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.53,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,13.61,0.3161,4.302121,0.21895117613762755
Argentina,E_cloacae_CARB,2022,E_cloacae,CARB,0.0,4.0,Venatorx_surveillance_data_2024_06_06.csv,13.49,0.3293,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,13.49,0.3293,4.442257,0.21948837096524182
Argentina,E_cloacae_FQ,2019,E_cloacae,FQ,20.0,5.0,Venatorx_surveillance_data_2024_06_06.csv,12.97,0.2989,9955.97478680428,10.11911297,73.365,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.45,Unknown,Unknown,0.0,0.0,0.0,0.0,20.0,12.97,0.2989,3.876733,0.23430470887396496
Argentina,E_cloacae_FQ,2020,E_cloacae,FQ,0.0,3.0,Venatorx_surveillance_data_2024_06_06.csv,12.6,0.3207,8535.59938004389,10.67246342,74.121,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.387,Unknown,Unknown,20.0,0.0,0.0,10.0,-20.0,12.6,0.3207,4.04082,0.23158062222087217
Argentina,E_cloacae_FQ,2021,E_cloacae,FQ,0.0,2.0,Venatorx_surveillance_data_2024_06_06.csv,13.61,0.3161,10738.0179223384,11.00910187,75.023,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.53,Unknown,Unknown,0.0,20.0,0.0,6.666666666666667,0.0,13.61,0.3161,4.302121,0.21895117613762755
Argentina,E_cloacae_FQ,2022,E_cloacae,FQ,0.0,4.0,Venatorx_surveillance_data_2024_06_06.csv,13.49,0.3293,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,0.0,0.0,20.0,6.666666666666667,0.0,13.49,0.3293,4.442257,0.21948837096524182
Argentina,E_coli_3GC,2019,E_coli,3GC,18.75,16.0,Venatorx_surveillance_data_2024_06_06.csv,12.97,0.2989,9955.97478680428,10.11911297,73.365,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.45,Unknown,Unknown,12.5,12.5,12.5,12.5,6.25,12.97,0.2989,3.876733,0.23430470887396496
Argentina,E_coli_3GC,2020,E_coli,3GC,16.666666666666664,24.0,Venatorx_surveillance_data_2024_06_06.csv,12.6,0.3207,8535.59938004389,10.67246342,74.121,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.387,Unknown,Unknown,18.75,12.5,12.5,15.625,-2.0833333333333357,12.6,0.3207,4.04082,0.23158062222087217
Argentina,E_coli_3GC,2021,E_coli,3GC,5.0,20.0,Venatorx_surveillance_data_2024_06_06.csv,13.61,0.3161,10738.0179223384,11.00910187,75.023,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.53,Unknown,Unknown,16.666666666666664,18.75,12.5,15.972222222222221,-11.666666666666664,13.61,0.3161,4.302121,0.21895117613762755
Argentina,E_coli_3GC,2022,E_coli,3GC,0.0,8.0,Venatorx_surveillance_data_2024_06_06.csv,13.49,0.3293,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,5.0,16.666666666666664,18.75,13.472222222222221,-5.0,13.49,0.3293,4.442257,0.21948837096524182
Argentina,E_coli_AMG,2019,E_coli,AMG,25.0,8.0,Venatorx_surveillance_data_2024_06_06.csv,12.97,0.2989,9955.97478680428,10.11911297,73.365,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.45,Unknown,Unknown,12.5,12.5,12.5,12.5,12.5,12.97,0.2989,3.876733,0.23430470887396496
Argentina,E_coli_AMG,2020,E_coli,AMG,16.666666666666664,12.0,Venatorx_surveillance_data_2024_06_06.csv,12.6,0.3207,8535.59938004389,10.67246342,74.121,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.387,Unknown,Unknown,25.0,12.5,12.5,18.75,-8.333333333333336,12.6,0.3207,4.04082,0.23158062222087217
Argentina,E_coli_AMG,2021,E_coli,AMG,30.0,10.0,Venatorx_surveillance_data_2024_06_06.csv,13.61,0.3161,10738.0179223384,11.00910187,75.023,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.53,Unknown,Unknown,16.666666666666664,25.0,12.5,18.055555555555554,13.333333333333336,13.61,0.3161,4.302121,0.21895117613762755
Argentina,E_coli_AMG,2022,E_coli,AMG,25.0,4.0,Venatorx_surveillance_data_2024_06_06.csv,13.49,0.3293,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,30.0,16.666666666666664,25.0,23.888888888888886,-5.0,13.49,0.3293,4.442257,0.21948837096524182
Argentina,E_coli_AMP,2019,E_coli,AMP,12.5,8.0,Venatorx_surveillance_data_2024_06_06.csv,12.97,0.2989,9955.97478680428,10.11911297,73.365,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.45,Unknown,Unknown,0.0,0.0,0.0,0.0,12.5,12.97,0.2989,3.876733,0.23430470887396496
Argentina,E_coli_AMP,2020,E_coli,AMP,0.0,12.0,Venatorx_surveillance_data_2024_06_06.csv,12.6,0.3207,8535.59938004389,10.67246342,74.121,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.387,Unknown,Unknown,12.5,0.0,0.0,6.25,-12.5,12.6,0.3207,4.04082,0.23158062222087217
Argentina,E_coli_AMP,2021,E_coli,AMP,10.0,10.0,Venatorx_surveillance_data_2024_06_06.csv,13.61,0.3161,10738.0179223384,11.00910187,75.023,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.53,Unknown,Unknown,0.0,12.5,0.0,4.166666666666667,10.0,13.61,0.3161,4.302121,0.21895117613762755
Argentina,E_coli_AMP,2022,E_coli,AMP,0.0,4.0,Venatorx_surveillance_data_2024_06_06.csv,13.49,0.3293,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,10.0,0.0,12.5,7.5,-10.0,13.49,0.3293,4.442257,0.21948837096524182
Argentina,E_coli_CARB,2019,E_coli,CARB,0.0,8.0,Venatorx_surveillance_data_2024_06_06.csv,12.97,0.2989,9955.97478680428,10.11911297,73.365,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.45,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,12.97,0.2989,3.876733,0.23430470887396496
Argentina,E_coli_CARB,2020,E_coli,CARB,0.0,12.0,Venatorx_surveillance_data_2024_06_06.csv,12.6,0.3207,8535.59938004389,10.67246342,74.121,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.387,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,12.6,0.3207,4.04082,0.23158062222087217
Argentina,E_coli_CARB,2021,E_coli,CARB,0.0,10.0,Venatorx_surveillance_data_2024_06_06.csv,13.61,0.3161,10738.0179223384,11.00910187,75.023,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.53,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,13.61,0.3161,4.302121,0.21895117613762755
Argentina,E_coli_CARB,2022,E_coli,CARB,0.0,4.0,Venatorx_surveillance_data_2024_06_06.csv,13.49,0.3293,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,13.49,0.3293,4.442257,0.21948837096524182
Argentina,E_coli_FQ,2019,E_coli,FQ,37.5,8.0,Venatorx_surveillance_data_2024_06_06.csv,12.97,0.2989,9955.97478680428,10.11911297,73.365,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.45,Unknown,Unknown,37.5,37.5,37.5,37.5,0.0,12.97,0.2989,3.876733,0.23430470887396496
Argentina,E_coli_FQ,2020,E_coli,FQ,33.33333333333333,12.0,Venatorx_surveillance_data_2024_06_06.csv,12.6,0.3207,8535.59938004389,10.67246342,74.121,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.387,Unknown,Unknown,37.5,37.5,37.5,37.5,-4.166666666666671,12.6,0.3207,4.04082,0.23158062222087217
Argentina,E_coli_FQ,2021,E_coli,FQ,40.0,10.0,Venatorx_surveillance_data_2024_06_06.csv,13.61,0.3161,10738.0179223384,11.00910187,75.023,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.53,Unknown,Unknown,33.33333333333333,37.5,37.5,36.11111111111111,6.666666666666671,13.61,0.3161,4.302121,0.21895117613762755
Argentina,E_coli_FQ,2022,E_coli,FQ,25.0,4.0,Venatorx_surveillance_data_2024_06_06.csv,13.49,0.3293,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,40.0,33.33333333333333,37.5,36.94444444444444,-15.0,13.49,0.3293,4.442257,0.21948837096524182
Argentina,K_pneumoniae_3GC,2019,K_pneumoniae,3GC,60.0,20.0,Venatorx_surveillance_data_2024_06_06.csv,12.97,0.2989,9955.97478680428,10.11911297,73.365,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.45,Unknown,Unknown,73.68421052631578,73.68421052631578,73.68421052631578,73.68421052631578,-13.68421052631578,12.97,0.2989,3.876733,0.23430470887396496
